text,file
Film Amerika'nın yerli halkının sosyal statüsüyle ilgili güçlü tartışmalar yapar ama gerçekten sadece kalbin duygusal bir çekicisini çıkarmak için çabalamadığı bir gerçek vardır,1
Charlize bir silahla Kevin'i kovalar courtney bir cep telefonu ile stuart kovalar silah sesi ve cep telefonları çalıyor,1
Eğer smokin aslında bir takım elbise olsaydı 99 $ 'lık pazarlık özel bodruma benziyordu,1
ebeveynler dikkat; Bu düpedüz film kefareti,1
   Bir filmin tam bir karmakarışık bu kadar düzensiz bu kadar iğrenç o kadar genç ya da yaşlı bir izleyiciye inanamıyorum ki burada iyi zaman geçiririm,1
Göreceli olarak kısa olduğu gerçeğinden başka bir şey ifade etmiyor denizaltının aşırı kilolu ve biçimsiz olduğu gerçeğini saklamak için elinden geleni yapıyor,1
xxx ve dikey sınır arasında patika içi ve inandırıcı olmayan bir çapraz,1
Kusursuz bir şekilde filme çekildi cinsel olarak suçlandı ancak sonuçta maddeden yoksun kaçak bir kapanış eylemiyle aşağıya çekildi,1
Aksiyonun çoğunun gerçekleştiği evrensel stüdyolar için dev bir reklam gibi zaman zaman hissediyor,1
Gizem çözülürken karakterler birbirlerine çarparak tepki verir,1
britney mızrakları 'sesler filmin çekişmeli topal senaryoları ve yolsuz yönleriyle karşılaştırıldığında hiçbir şey değildir,1
Atladığınız her sonuç iki saat kazanılacak Bu değerlendirmeyi hayata geçiren düşünün,1
Filmin tamamı komedi olsa daha iyi olabilir ama özneleri hakkında bir şey söylemek için bir istek var ama bir isteklilik değil,1
Film güzelken onunla ilgili bir yazı alıştırmasıyla birlikte emek dolu hisseder,1
Çoğunlukla muhteşem bir yönetmenlik kariyerine yirmi üç film clint eastwood'un verimli minimalist stili sonunda başarısız oldu büyük zaman,1
Bu genç brooklyn davlumbazlar hakkında bu soygun filosu vin dizel seth green ve barry biber popülaritesi yararlanmak için iki yıl sonra raf kapalı orada kalmalıydı,1
Filmde çocuksu bir kalite var ama filmdeki duygular ılık ve hızlı geçiyor,1
hayal edebileceğiniz gibi bir film için bir bahane en opak öz-düşkün ve sadece düz goofy,1
Bu herhangi bir düzeyde kelimenin tam anlamıyla alınacak bir film değil ancak odak noktası her zaman sorgulanabilir,1
Büyük şişman yalancı yeni kendi kendini beğenmeyen bir düzeye yükseltilen evden biraz daha fazladır,1
Film muhteşem bir şekilde yapıldı ama aynı zamanda biraz sığ ve sanat bilincinde,1
8 çılgın gece komedi ya da hicivli bir hedefe çarpmaya geldiğinde tek zaman sıradışı müzikal sayılardır,1
başarısız şakalar twitchy acting ve general boorishness bir kubbede mizah duygusunu kaybeder,1
kıvrımlardan yapılacak çok hoş bir film var ama süpürgeler öyle değil,1
Hikaye aşırı basitleştirme yüzeylilik ve sersemlik gibi ciddi bir durumdan muzdariptir,1
Sırlar odası milyonlarca hevesli taraftar bulacaktır ama eğer büyünün özü materyal alemin üstünde yükselen yaşam vaadinin varoluşuysa bu gerçekten büyülü bir filmin tam tersidir,1
yaklaşık dokuz onda biri kadar zeki,1
çocuk ev videosu için kesinlikle tasarlanmış bir filmin tüm özelliklerini taşıyor 3 yaşın üstündekileri saptırdığı sürece bu kadar doyumsuz bir şekilde her türlü topal eğlence emiyor,1
iyi niyetli ama doğal olmayan,1
örümcek adamların çoğu gençlerin deneyimlerine yaptığı gibi çoğu hırpalanmış kadının deneyimlerine benzerlik gösterir,1
Tüm korkuların sonu toplamına doğru bir '70'ler felaketi fiske dönüşüyor,1
yönetmen carl franklin bu yüzden bir yanlış hamle içinde gevrek ve ekonomik buradaki tür klişeleriyle bataklaşır,1
mendes hala bir çerçeveyi nasıl dolduracağını tam olarak bilmiyor Çirkin karakter gibi o yavaş bir çalışma: eylem kapalı ve tabloid enerji embalmed,1
Bu şey sadece çöp,1
suçlar gittikçe yazar-yönetmen michael kalesniko komşunun köpeğini nasıl öldürebilir hafif ama dayanılmazdır,1
Cuma dizisine sahip olan bir seyirci olmalı ancak bunların hiçbirini kişisel olarak bilmek istemezdim,1
neredeyse izleyicileri neredeyse kendi parlak renkli rüyalarına ayıracak cesur (ve güzel) bir deney,1
canlandırıcı büyük ölçüde sahte bir hikaye,1
boş bir egzersiz florid ama sonuçta vapid bir suç melodramı bir sürü yüzey parıltısı ama biraz duygusal rezonans,1
Eğer genç televizyon aktörlerinin neler olup bittiğini daha karanlık bir şekilde görmeyi merak ediyorsanız (dawson leery ne yaptı?!?) ya da bazı ilginç hikaye anlatma cihazlarını görüyorsanız bunu kontrol etmek isteyebilirsiniz ancak bu film hakkında çok çekici bir şey yok,1
kendi azınlık raporumun kokuşması,1
Hip-hop indie snipes'da hikayenin başını veya kuyruğunu yapmaya çalışmak beyin gerginliğini vermek için yeterlidir - ve ödeme ihmal edilebilir,1
senaryoda şoklar düşük squaddie banter yüksek,1
   Eğer benim gibi bir savaş filmi olarak gizlenmiş bir aksiyon filmi düşünmeye başlarsanız iğrenç bir acı çekmeye başlıyorsunuz,1
solondz denemeye ve denemeye çalışırken hikaye anlatımı yırtık bir kitap ceketinin iç kolonundan çok daha fazla bilgi vermeyi başaramaz,1
şimdiye kadarki en yeni öncüllerin köpekbalıklarıyla ve oyuncuyla yüzmeyi seven karanlık vizyonların ötesine geçmesiyle bu son çarpışmalar   İçeriden ve dışarıdan gelenleri koyabilirler,1
[davis] seyircisine bir epiphany yollamak istiyor ancak bize gerçek durumları ve karakterleri vermeyi reddediyor,1
Yaratıcılığın yeni bir infüzyonu olmadan 4ever arzu dolu bir düşünce kadar çok bir söz ya da tehdit değildir,1
   [scorsese'nin ortalama sokaklarından farklı olarak kül çarşamba aslında ilginç karakterler ya da yarı yolda ilgi çekici bir komplodan yoksundur,1
Eşsiz olmak film yapımcılarının ne kadar hoşgörülü geçtiğine bakmaksızın iyi olmakla eşit değildir,1
Gördüğünüzden birkaç saat sonra filmlere gittiğinizi unutuyorsunuz,1
tuhaf ve garip,1
waydowntown önemli bir film hatta iyi bir film olmayabilir ama şu anda devam eden sıcak oscar sezonu ile çarpışmada akılsız tempoda güzel bir değişim sağlar,1
evet sanırım cal babasının meselesiyle ilgili meselelerini hallediyor ve resminin kusursuz yaşamı ile anlaşıyor - ama dünya gezgini bana bakacak bir sebep göstermedi ben de yapmadım,1
Yaramaz adamlar için lanetlenmiş olan shadyac altıncı duyudan annenin kehanetlerine kadar her hayalet hünerlerini ortaya çıkarır,1
Fotoğrafçının gösterme-söyleme duruşu takdire şayan ama onu sorunlu bir belgesel konusu haline getirebilir,1
Yönetmen Sara Sugarman'ın ilk kez güldürmek için pantolonunu düşürdüğü ilk kez değil son kez güldürmeyi başaramaması,1
Bu sene evelyn'den daha cloyingly özlü bir filmi düşünmek için zorlanırdım,1
harekete bağlı bir atölye çalışması alıştırmaları gevşek bağlı bir dizi gibi oynar bir amafasız Bagatelle daha fazla bir şey,1
güçlü anları arasında menderesler,1
geriye kalanlar en çok sinir bozucu daha çok sinir bozucu kumlerian mankeninin daha sinir bozucu bir versiyonudur Yolculuğun yıldızının sesiyle kesişir,1
Kadın ya da arkadaşlığın doğası hakkında çok az ipucu olan bir adam tarafından kaleme alınan kadın camaraja adanmış bir ode,1
niyet ve saf bir şekilde yön değiştirmenin saflığı gizli hayatı hafif zararsız ve kayda değerdir,1
   mülayim animasyon ve basit bir hikaye arasında birkaç dakika ilham veriyor,1
tartışmayı ortadan kaldır ve bir meksikalı sabun operasından daha fazla izlenebilir değil,1
Brawn var beyinleri değil,1
Akılsız ve sıkıcı dövüş sanatları ve silah oyunu çok az heyecan ve sıfır zorlu bir hikaye ile,1
Bu tacizde düşük watt gücünde çok fazla yetenek harcanıyor,1
Bu karakterleri eylemde göstermek ve onlara hiçbir pişmanlık duygusu vermek - ve tekrar tekrar orijinal tecavüzün geri dönüşünü kesmek - en yüksek dereceye kadar aşırı olmaktır,1
Bu iğrenç sahnelerin çoğunu,1
beyazın aralıklı olarak bilge betiğindeki yaklaşık üç gags'tan biri onun ismini vurur; Geri kalanlar genç-sömürü oyun kitabından habersiz bir şekilde dolduruldu,1
hangisinin pıtırtılarını görmek için atlatmaktan başka gıyağın önünü desteklemek için çok az şey yapılır,1
Reno neyse ki neyse ki mizahtan şiddete ve tekrar rikooklara ve ryoko hirosue her zaman böyle olup olmadığına şaşmamızı sağlıyor,1
Yahudiler Katolik olsaydı bu bir kateşizm olurdu,1
Biri izlemek için başka hiçbir şey olmadığı zaman bazı mütevazı eğlenceler sunmak için ödeme kablosu üzerinde hava yapımı terzi gibi görünen bu filmlerden biri,1
Büyük son sürpriz neredeyse filmi kaydeder Geri kalanın daha zorlayıcı olmaması çok kötü,1
Aşırı karmaşık büyüleyici,1
schneider'ın muggingi acımasızdır ve sürekli olarak kendisini başka bir karaktere dönüştürmeye olan sürekli ihtiyacı hikayenin devamlılığını ve ilerlemesini baltalamaktadır,1
hepsi çok şık ve güzel fotoğraflandı ama değerinden çok daha fazla bela gerçeklikle fantazi karıştırarak ve aktörler sadece karışıklığa katmak için birden fazla rol oynuyorlar,1
Bu kadar değersiz bir film yapmak muhtemelen kolay değil,1
Filmin yapımcılarının görünürdeki yeteneklerine ve oyuncularının yeteneklerine göre yaşayacağı umudunu koruyor ama öyle değil,1
Hollywood'un çocuklarını ve meşhur ebeveynlerine iyilik eden insanları işe almak dışında varoluş sebebi yoktur,1
üç yıl boyunca gözyaşı dökmek için yeni bir hal hartley filmi için nefes kesen beklentiyle bekleyen bir adam için böyle bir şey büyük bir hayal kırıklığı,1
sürekli yapımcının kavrayışından kayar,1
kendi cömertliği ile boğuldu,1
'christian bale'nin quinn'i bir rüzgar tünelinde gandalf gibi bir saç tokasıyla kaplı bir deriden yapılmış bir korsan kılığına ve basitçe şaşırtıcı bir kor-blimey-luv-a-ördek horozu aksanı ',1
ünlü bir film yapımcısının yeteneklerini yeteneksiz insanlarla kuşatarak göstermeye çalıştığı bu ünlü projelerden biri olabilir,1
Bir kez güldükten sonra (belki iki kez) otomobili otoparka geri döndüğünüzde filmi tamamen unutmuş olacaksınız,1
Şirkette bir an bile bana karanlık bir odada uzanmak istemedim,1
sopranos çağında acı verici bir şekilde gereksiz ve özgün değildir,1
Genel vibe iddialı ve kendini beğenmiş iddialı sanat binbaşı için bir bahar sonu orgy gibi,1
breen'in senaryosu oyunculuk marjındaki aktörce notasyonlarla taslaktır,1
epps'nin bir ya da iki kez puan almasıyla ilgili hiçbir soru yok ama en komik anının kafasına yaklaşık 10 metre düştüğü an geldiğini söylüyor,1
sadece tüccar öyküye daha fazla önem verdiyse,1
Bir saatlik bir işarette herzog sadece fikirlerin tükenmesiyle sonuçlanır ve film kaçınılmaz trajik sonuca yayılırken tempo hızla azalır,1
   olması gerektiği gibi doğal olarak çekici olmak için çok çaba sarf etti,1
daha basit daha zayıf bir tedavi tercih edilirdi; Sonuçta hiçbir şey hakkında olmak bazen bir şey hakkında olmaktan daha komiktir,1
karakterler stok klişelerine dayanır ve hikayeyi karmaşıklaştırma girişimi sadece güvenilirliğe karşı gelir,1
mülayim şarkılardan renkli ama düz çizimlere kadar her şey tamamen servis edilebilir ve hızlı bir şekilde unutulabilir,1
büyük amerikan komedisi değil ama serideki önceki filmleri beğendiyseniz bununla da iyi zaman geçireceksiniz,1
zayıf diyalog ve biyografik klişe ile bir yerli melodram,1
Bay  goyer'in gevşek sorumlu olmayan yönü teknik olarak en kötü şekilde sofistike,1
Film çok düşüncesizce toplanmış,1
benigni kendini kukla pinokyo olarak saç ekimi yıpranmış saçmalık ve Amerikan breckin meyer'in gülünç uygunsuz vadi çocuk sesiyle tamamlandı,1
bir geçmiş dönemden bazı corny televizyon üretimi gibi oynuyor,1
Son sonuç sadece garip keyifli bir şekilde çiğnenebilir yumru ile soğuk yulaf lapası gibidir,1
Kevin Kline'ın tüm cazibesi ve eski moda değerleri mikroskop altında tutan bir hikaye için bu filmde tüyler ürpertici bir şey var,1
Bu filmi exxon bölgesine çok fazla uzaklaşana kadar hissediyordum ve beni gerçekçiliğe dönüş bileti arayan istasyonda bıraktım,1
"yapımcı john penotti lise öğrencilerine anket yaptı   ve ""onlar hakkında konuşmayan bir şey görmek istediler"" diye hayret verici bir vahiyle geri döndüler",1
Naipaul hayranları hayal kırıklığına uğrayabilir Yazarın çalışmalarıyla tanışmayanlar ise diğer taraftan uykuya dalabilir,1
hoffman filmini beklenmedik bir yöne çevirmek için çok uzun bir süre bekler ve daha sonra tonu tozlu ve tenli hissedilen bir okul öncesi kalite kaliteyi korur,1
"Bir timsah avcısı hayranı iseniz filmin en azından ""gerçek"" bölümlerinin tadını çıkaracaksınız Bir hikaye arıyorsanız rahatsız etmeyin",1
Tam frontalın etkisi yoktu ve karakterlerin hiçbirine sempati duyulmadı Bu ölçüyle bir başarısızlıktır,1
cesur realizm ve sihirli gerçekçiliğin boğucu bir karışık tabağı ile yutması zor bir öncül,1
aktris-yapımcı ve yazarın önceki işbirliğinin tazeliğini eşleştiremeyen affedilemez romantik besleyici bir romantik komedi,1
Bazen bu mütevazi az sayı tıklar ve bazen olmaz,1
tartışma için inşa edilmiş bir paket dinamit çubukları gibi Film patlayıcıdır ancak bu çubukların birkaçı ıslaktır,1
büyüleyici tuhaflıkları ve donuk noktaları vardır,1
Kabul edilen bir egomaniac evans hollywood'un kötü adamı değil ve yine de bu gösterişli vitrin neredeyse don simpson'un yoluna gitmesini istiyor,1
Bunu gördüğümde seyirci tüm yanlış zamanlarda kıkırdıyordu ve kolektif bir kalp krizi geçirmeleri gerektiğinde bu kötü bir işaret,1
Herkes burada suçlanacak,1
yazar ve yönetmen çapaklarının bölgeyi bildiği izlenimini edinirsiniz   Ancak mizah anlayışı genellikle daha iyi özel okullarla ilişkili kendini beğenmişlikten kendini kaybetmiştir,1
Çılgınlık ya da aşkta kız öğrenci takıntısındaki bir çalışmadan daha az bir çalışma,1
pilav karakterlerini asla açık bir şekilde tanımlamaz veya onlara değer vermemiz için bir sebep verir,1
temel olarak bir banal senaryosu etkileyici olmayan hareket ve kayıtsız yönlendirme yoluyla potansiyel olarak ilgi çekici konularını gözden geçirme biçiminde unutulmaz bir meraktır,1
Hedef demografisi büyük olasılıkla tek haneli rakamlarda bile olsa hafif ve bariz bir çaba,1
yabancılarla cinsel ilişki onun açgözlü dürüstlüğü ile birçok şoka uğrayacaktır ama ondan eksik olan her şey bir ahlakidir yapımcıların noktası nedir? Bütün bu duygusal sefaleti belgelemek neden gerekliydi?,1
Robin williams ve psikopat katili görüyorsun ve sen de hmmmmm filmi görüyorsun ve zzzzzzzzz'i düşünüyorsun,1
düpedüz saydam filmin “daha ​​serin” bir sf-13 derecelendirmesini elde etmek için tasarlanmış bir senaryoyu yeniden yazmasını sağlayan utanç verici bir şekilde jambonla yumruklanmış seks şakalarının senaryosunun sonsuz saldırısıdır,1
maço eylem sözleşmelerinin kendini kanıtladığı anda film yokuş aşağı kayıyor,1
51'inci gücün formülü daha çok,1
ejderler hakkında sürüklemek,1
howard ve onun ortak yıldızları kararlı bir performans sergiliyorlar ancak genellikle howard'un öznesine konuyla uyuşacak bir 'edebi' film yapım tarzı bulmaya yönelik öz-bilinçli girişimlerinden geri döndüler,1
Akıllı ve dikkat çeken ancak sonuçta etkisi zayıf olan saygın ama istenmeyen bir gerilim filmi,1
Jones yaşamı asılsız olayın içine çekmeye yardım eder ama tahmin edilebilirlikle boğulur,1
Filmin gerçekten sadece doksan dakika çalışma süresinin altında kalabilmesi için tabağında çok fazla şey var,1
Daha çok yanıltıcı ateş yakmayan düz inandırıcı olmayan bir drama gibi gelir,1
